instance,resolution,debug_difficulty,node_count,exec_edge_count,hier_edge_count,step_count,longest_path,avg_out_degree,loop_count,avg_loop_length,backedge_fraction,max_loop_length,min_loop_length,edge_count,most_freq_node,most_freq_node_freq,loc_focus_ratio,loc_dominant_zone,loc_num_clusters,loc_avg_node_freq,repeated_view,max_view_depth,avg_view_depth,max_view_span,avg_view_span,scroll_behavior,num_deep_zooms_without_edit,back_and_forth_switch,zoom_out,patch_total,patch_success,flip_flop,repeat_failed_edit,abandonment,fail_to_success_patterns,fail_streak_max,fail_streak_avg,fail_streak_count,fail_type_not found,fail_type_no change,fail_type_multiple occurrences,fail_type_unknown,fail_type_invalid code
django__django-16938,unresolved,under1h,38,46,4,39,19,1.1578947368421053,7,5.428571428571429,0.15217391304347827,12,1,50,1:cd,7,0.77,mixed,8,1.09,True,3,1.5,6,3.0,True,2,False,True,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
matplotlib__matplotlib-20488,resolved,under1h,18,26,0,14,9,1.3333333333333333,7,3.0,0.23076923076923078,6,1,26,1:cd,6,0.3,early,5,1.14,True,1,1.0,2,2.0,True,0,False,False,4,1,False,True,False,"('localization',)",3,3.0,1,3,0,0,0,0
scikit-learn__scikit-learn-25931,resolved,under1h,7,7,0,6,6,1.0,1,6.0,0.14285714285714285,6,6,7,0:cd,2,0.38,middle,1,1.0,False,1,1.0,2,2.0,False,0,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
matplotlib__matplotlib-25287,resolved,under15min,51,77,6,64,20,1.4901960784313726,59,6.966101694915254,0.2987012987012987,13,1,83,0:cd,14,0.41,mixed,21,1.19,True,2,1.43,11,9.0,True,0,False,True,18,11,False,True,False,"('localization',)",2,1.4,5,7,0,0,0,0
sphinx-doc__sphinx-10673,unresolved,under1h,28,32,1,15,22,1.1428571428571428,6,9.0,0.125,19,2,33,0:cd,3,0.24,early,3,1.0,False,2,1.25,4,2.5,True,0,False,False,5,4,True,False,False,N/A,1,1.0,1,1,0,0,0,0
sympy__sympy-20590,unresolved,under1h,27,35,5,30,17,1.2962962962962963,11,4.545454545454546,0.2571428571428571,7,1,40,0:think,5,0.53,middle,5,1.0,False,2,1.5,6,5.0,True,1,False,True,4,3,False,False,True,"('localization', 'general')",1,1.0,1,1,0,0,0,0
matplotlib__matplotlib-26342,resolved,under1h,9,8,2,7,8,0.8888888888888888,0,0.0,0.0,0,0,10,0:cd,1,0.78,mixed,1,1.0,False,3,3.0,1,1.0,True,0,False,True,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-13496,resolved,under15min,18,17,1,16,17,0.9444444444444444,0,0.0,0.0,0,0,18,0:cd,1,0.78,mixed,3,1.0,False,2,1.14,7,4.0,True,2,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-13786,unresolved,under1h,9,12,0,8,5,1.3333333333333333,4,2.0,0.25,2,2,12,0:cd,5,0.46,mixed,5,1.0,False,1,1.0,1,1.0,False,0,False,False,2,1,False,False,False,N/A,1,1.0,1,1,0,0,0,0
sphinx-doc__sphinx-9461,unresolved,under4h,12,12,1,10,10,1.0,1,4.0,0.08333333333333333,4,4,13,7:cd,2,0.46,early,2,1.0,False,2,2.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-11728,unresolved,under1h,12,19,0,13,8,1.4166666666666667,7,3.0,0.3684210526315789,5,1,19,0:think,7,0.15,early,2,1.0,False,1,1.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-16877,unresolved,under1h,9,10,1,7,7,1.1111111111111112,2,4.5,0.2,7,2,11,0:cd,3,0.36,early,2,1.0,False,2,2.0,1,1.0,False,0,False,False,2,1,False,False,False,"('localization',)",1,1.0,1,1,0,0,0,0
django__django-15863,resolved,under15min,12,17,0,11,7,1.4166666666666667,6,2.8333333333333335,0.35294117647058826,5,2,17,1:cd,6,0.17,early,2,1.0,False,1,1.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-12713,resolved,under1h,17,25,0,15,8,1.411764705882353,8,3.0,0.28,6,2,25,0:cd,9,0.42,mixed,5,1.1,True,1,1.0,4,4.0,False,0,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
pydata__xarray-6599,unresolved,under1h,24,30,4,28,16,1.1666666666666667,5,4.2,0.2,7,2,34,12:python,5,0.32,early,5,1.11,True,3,2.4,3,2.33,True,1,False,False,10,5,True,False,False,"('localization',)",2,1.67,3,5,0,0,0,0
django__django-11451,resolved,under15min,10,15,0,9,4,1.5,6,2.3333333333333335,0.3333333333333333,4,2,15,0:cd,7,0.31,mixed,4,1.0,False,1,1.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15278,resolved,under1h,5,5,0,4,4,1.0,1,4.0,0.2,4,4,5,0:cd,2,0.33,early,1,1.0,False,1,1.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-13647,resolved,under1h,10,12,1,9,7,1.2,3,3.6666666666666665,0.25,5,2,13,0:cd,4,0.38,early,2,1.0,False,2,1.5,2,1.5,True,0,False,True,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
astropy__astropy-8707,unresolved,under1h,28,31,3,27,21,1.1071428571428572,4,6.0,0.12903225806451613,12,2,34,1:cd,3,0.25,early,4,1.0,False,2,2.0,3,2.5,False,0,False,False,13,6,False,False,False,"('localization',)",2,1.75,4,7,0,0,0,0
scikit-learn__scikit-learn-11578,resolved,under1h,8,8,0,5,7,1.0,1,5.0,0.125,5,5,8,0:cd,2,0.22,early,1,1.0,False,1,1.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15467,resolved,under15min,14,20,0,13,9,1.4285714285714286,7,3.142857142857143,0.3,6,2,20,0:cd,6,0.24,early,2,1.0,False,1,1.0,2,2.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-11740,unresolved,under1h,23,31,0,17,14,1.3043478260869565,8,3.25,0.25806451612903225,11,2,31,1:cd,9,0.28,early,4,1.0,False,1,1.0,4,4.0,True,0,False,False,2,1,False,False,False,"('localization',)",1,1.0,1,1,0,0,0,0
sphinx-doc__sphinx-9367,resolved,under15min,6,6,0,5,4,1.0,1,4.0,0.16666666666666666,4,4,6,1:cd,2,0.29,middle,1,1.0,False,1,1.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-14089,unresolved,under15min,19,24,2,18,13,1.1578947368421053,4,5.75,0.16666666666666666,11,3,26,0:cd,3,0.16,early,3,1.0,False,2,2.0,2,1.5,True,0,False,False,8,4,False,False,False,"('localization',)",3,2.0,2,2,0,0,2,0
django__django-16032,unresolved,under1h,29,40,4,22,10,1.3793103448275863,12,3.0,0.3,7,2,44,0:cd,12,0.34,middle,11,1.0,False,3,3.0,2,1.33,True,1,False,False,4,2,False,True,False,"('localization',)",2,2.0,1,2,0,0,0,0
astropy__astropy-14369,unresolved,under4h,30,41,0,35,17,1.2333333333333334,8,5.0,0.1951219512195122,10,1,41,0:cd,7,0.1,early,1,1.0,False,1,1.0,2,2.0,False,0,False,False,7,4,False,True,False,N/A,2,1.5,2,3,0,0,0,0
django__django-13212,unresolved,under4h,36,40,6,40,27,1.1111111111111112,5,2.6,0.125,4,2,46,16:str_replace_editor: str_replace,2,0.34,mixed,12,1.08,True,2,2.0,7,4.0,True,0,False,False,26,13,False,True,False,"('localization',)",5,2.6,5,9,0,3,1,0
django__django-11299,unresolved,under15min,9,10,1,8,7,1.1111111111111112,2,3.0,0.1,4,2,11,0:cd,3,0.64,mixed,3,1.0,False,2,1.33,3,2.0,False,1,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-13372,resolved,under15min,15,23,0,14,6,1.4666666666666666,8,2.5,0.34782608695652173,5,1,23,1:cd,8,0.12,early,2,1.0,False,1,1.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15973,unresolved,under1h,19,24,0,21,16,1.2105263157894737,5,5.2,0.16666666666666666,15,2,24,1:cd,4,0.32,early,7,1.14,True,1,1.0,5,5.0,True,0,False,False,10,5,False,False,False,"('localization',)",3,1.67,3,5,0,0,0,0
django__django-11477,unresolved,under1h,13,19,0,10,7,1.3846153846153846,6,3.0,0.3157894736842105,5,2,19,0:cd,7,0.25,early,3,1.0,False,1,1.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-11265,unresolved,under1h,15,19,2,13,10,1.2666666666666666,5,3.6,0.2631578947368421,10,2,21,0:cd,6,0.3,early,3,1.0,False,2,2.0,2,1.5,True,0,False,False,3,1,False,False,False,N/A,2,2.0,1,2,0,0,0,0
matplotlib__matplotlib-25332,unresolved,under15min,27,30,10,27,24,1.1111111111111112,4,7.0,0.13333333333333333,22,1,40,0:cd,2,0.81,mixed,1,1.14,True,2,1.33,14,7.5,True,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-9288,unresolved,under1h,24,29,4,24,15,1.0833333333333333,3,4.666666666666667,0.10344827586206896,7,3,33,9:cd,4,0.17,early,1,1.0,False,3,3.0,2,1.33,False,0,False,False,13,6,False,False,False,N/A,4,1.75,4,6,0,1,0,0
django__django-16116,resolved,under15min,6,5,1,5,5,0.8333333333333334,0,0.0,0.0,0,0,6,0:think,1,0.5,middle,1,1.0,False,2,2.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
pytest-dev__pytest-5631,resolved,under1h,21,36,2,25,10,1.5238095238095237,13,3.6923076923076925,0.3055555555555556,7,2,38,0:cd,12,0.05,early,2,1.0,False,0,0.0,0,0.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
pydata__xarray-4075,resolved,under15min,7,8,0,6,5,1.1428571428571428,2,3.5,0.125,5,2,8,0:cd,3,0.33,middle,2,1.0,False,1,1.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15380,resolved,under15min,6,7,0,6,5,1.1666666666666667,2,4.5,0.2857142857142857,5,4,7,0:think,2,0.25,middle,1,1.0,False,1,1.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-16899,unresolved,under15min,13,13,1,12,12,1.0,1,2.0,0.0,2,2,14,0:cd,2,0.71,middle,3,1.0,False,2,1.25,4,2.5,True,0,False,False,2,1,False,False,False,"('localization',)",1,1.0,1,1,0,0,0,0
sympy__sympy-18199,unresolved,under4h,15,18,0,14,11,1.2,4,4.25,0.16666666666666666,11,2,18,0:cd,5,0.53,middle,2,1.0,False,1,1.0,8,8.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-13757,unresolved,under1h,57,91,2,71,14,1.3508771929824561,23,5.043478260869565,0.21978021978021978,9,1,93,0:cd,18,0.16,early,8,1.0,False,2,1.25,7,4.5,True,0,False,True,43,20,True,True,False,"('localization',)",6,2.56,9,19,0,0,4,0
sympy__sympy-14976,unresolved,under1h,47,53,0,54,39,1.127659574468085,7,6.285714285714286,0.11320754716981132,26,1,53,10:python,3,0.19,early,4,1.0,False,1,1.0,4,4.0,True,0,False,False,33,9,True,True,False,"('localization',)",14,4.0,6,21,0,0,3,0
django__django-11433,unresolved,under15min,18,21,1,15,14,1.1666666666666667,4,5.0,0.19047619047619047,12,2,22,0:cd,5,0.45,early,4,1.0,False,2,1.25,4,2.5,True,0,False,False,2,1,False,False,False,"('localization',)",1,1.0,1,1,0,0,0,0
scikit-learn__scikit-learn-10844,resolved,under1h,7,8,0,6,5,1.1428571428571428,2,3.5,0.25,4,3,8,0:cd,3,0.22,early,1,1.0,False,1,1.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-17630,unresolved,under4h,9,13,0,10,7,1.2222222222222223,3,4.0,0.23076923076923078,6,3,13,0:cd,4,0.21,early,1,1.0,False,1,1.0,1,1.0,False,0,False,False,3,3,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-14170,unresolved,under1h,12,11,7,10,11,0.9166666666666666,0,0.0,0.0,0,0,18,0:cd,1,0.75,mixed,1,1.0,False,4,3.5,2,1.5,True,0,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-13569,unresolved,under1h,10,12,1,9,6,1.2,3,3.3333333333333335,0.25,6,2,13,1:cd,4,0.23,early,1,1.0,False,2,2.0,1,1.0,True,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-11087,unresolved,under1h,2,1,0,2,1,0.5,0,0.0,0.0,0,0,1,0:str_replace_editor: view,1,0.5,middle,1,1.0,False,1,1.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-16597,unresolved,under4h,24,34,0,24,15,1.1666666666666667,5,6.4,0.11764705882352941,10,2,34,0:cd,6,0.4,mixed,5,1.17,True,1,1.0,9,9.0,False,0,False,False,8,5,False,False,True,"('localization',)",2,1.5,2,3,0,0,0,0
sphinx-doc__sphinx-7910,unresolved,under15min,15,19,2,14,10,1.2666666666666666,5,3.6,0.21052631578947367,6,2,21,0:cd,6,0.2,early,4,1.0,False,2,2.0,1,1.0,True,0,False,False,2,1,False,False,False,"('localization',)",1,1.0,1,1,0,0,0,0
django__django-13590,unresolved,under1h,16,22,0,15,8,1.375,7,3.0,0.3181818181818182,6,2,22,0:cd,8,0.26,early,3,1.0,False,1,1.0,2,2.0,True,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-16662,resolved,under1h,6,7,0,5,4,1.1666666666666667,2,3.0,0.2857142857142857,4,2,7,0:cd,3,0.25,early,1,1.0,False,1,1.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-14894,resolved,under1h,11,18,2,15,8,1.4545454545454546,6,3.1666666666666665,0.3333333333333333,4,2,20,0:think,4,0.21,early,2,1.0,False,2,2.0,2,1.5,True,0,False,True,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-16527,resolved,under1h,14,23,0,13,5,1.6428571428571428,10,2.2,0.34782608695652173,4,2,23,2:cd,6,0.17,early,4,1.0,False,1,1.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-9229,unresolved,under4h,10,9,0,9,9,0.9,0,0.0,0.0,0,0,9,0:cd,1,0.7,mixed,1,1.0,False,1,1.0,5,5.0,True,1,False,False,2,1,False,False,False,N/A,1,1.0,1,1,0,0,0,0
django__django-14631,unresolved,under4h,13,12,1,10,12,0.9230769230769231,0,0.0,0.0,0,0,13,0:think,1,0.62,middle,2,1.0,False,2,1.33,3,2.0,True,0,False,True,3,3,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-9258,unresolved,under15min,34,40,5,32,24,1.1764705882352942,7,5.285714285714286,0.15,17,1,45,0:cd,6,0.39,early,8,1.0,False,3,1.57,6,3.0,True,0,False,False,14,2,True,True,False,"('validation', 'general', 'localization')",8,6.0,2,10,0,0,2,0
sympy__sympy-23413,unresolved,under1h,18,22,1,20,12,1.2222222222222223,6,4.0,0.18181818181818182,5,2,23,8:python3,4,0.13,early,2,1.0,False,1,1.0,1,1.0,False,0,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-13551,unresolved,under15min,8,11,0,7,4,1.375,4,2.5,0.36363636363636365,4,2,11,0:cd,5,0.25,early,2,1.0,False,1,1.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-13121,unresolved,under1h,20,26,7,18,12,1.25,6,2.3333333333333335,0.19230769230769232,3,2,33,6:cd,7,0.22,early,2,1.0,False,2,2.0,4,2.5,True,0,False,True,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
psf__requests-1766,unresolved,under15min,6,6,1,5,5,1.0,1,5.0,0.16666666666666666,5,5,7,0:cd,2,0.43,middle,1,1.0,False,2,2.0,1,1.0,False,0,False,True,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-17087,resolved,under15min,23,32,0,15,12,1.391304347826087,14,4.071428571428571,0.25,9,2,32,1:cd,7,0.09,early,2,1.0,False,1,1.0,1,1.0,False,0,False,False,4,4,True,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-10323,unresolved,under15min,7,8,1,6,5,1.1428571428571428,2,2.0,0.125,2,2,9,0:cd,3,0.56,mixed,3,1.0,False,2,2.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
matplotlib__matplotlib-24149,resolved,under15min,8,8,1,6,7,1.0,1,6.0,0.125,6,6,9,0:cd,2,0.33,early,1,1.0,False,2,2.0,1,1.0,True,0,False,True,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-10554,unresolved,under4h,16,22,0,16,9,1.3125,6,3.3333333333333335,0.22727272727272727,6,2,22,1:cd,7,0.48,middle,6,1.0,False,1,1.0,5,5.0,False,0,False,False,3,1,False,False,True,N/A,2,2.0,1,2,0,0,0,0
sympy__sympy-15809,resolved,under15min,9,8,0,7,8,0.8888888888888888,0,0.0,0.0,0,0,8,0:cd,1,0.78,mixed,1,1.0,False,1,1.0,5,5.0,True,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-12273,unresolved,under1h,10,13,0,10,7,1.2,3,3.6666666666666665,0.15384615384615385,7,2,13,1:cd,4,0.5,middle,3,1.0,False,1,1.0,4,4.0,True,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
astropy__astropy-7671,resolved,under1h,10,9,0,10,9,0.9,0,0.0,0.0,0,0,9,0:grep,1,0.6,early,1,1.0,False,1,1.0,4,4.0,False,2,False,False,3,2,False,False,False,N/A,1,1.0,1,1,0,0,0,0
django__django-10973,resolved,under1h,11,13,0,9,8,1.1818181818181819,3,4.0,0.23076923076923078,6,2,13,0:cd,4,0.36,early,2,1.0,False,1,1.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-9698,resolved,under15min,10,12,2,9,7,1.2,3,2.3333333333333335,0.16666666666666666,3,2,14,0:cd,4,0.54,mixed,4,1.0,False,3,3.0,1,1.0,True,0,False,True,2,1,False,False,False,N/A,1,1.0,1,1,0,0,0,0
django__django-12708,resolved,under4h,20,26,0,19,13,1.2,5,5.0,0.19230769230769232,10,3,26,0:cd,6,0.22,early,1,1.0,False,1,1.0,3,3.0,True,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-8621,unresolved,under15min,13,18,1,12,5,1.3846153846153846,6,2.5,0.2777777777777778,3,2,19,0:cd,7,0.58,mixed,7,1.0,False,2,1.33,3,2.0,False,2,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-11555,unresolved,under15min,11,11,0,9,9,1.0,1,2.0,0.0,2,2,11,8:cd,2,0.5,early,1,1.0,False,1,1.0,3,3.0,False,1,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-13363,resolved,under15min,15,29,0,21,7,1.5333333333333334,9,2.888888888888889,0.3793103448275862,5,1,29,0:think,11,0.23,early,5,1.17,True,1,1.0,1,1.0,False,0,False,False,3,2,False,False,False,"('general',)",1,1.0,1,0,0,1,0,0
django__django-12754,unresolved,under1h,15,16,2,11,11,1.0666666666666667,2,6.0,0.125,8,4,18,0:cd,3,0.41,early,2,1.0,False,2,2.0,2,1.5,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-16801,resolved,under15min,9,12,0,8,4,1.3333333333333333,4,2.5,0.3333333333333333,4,2,12,1:cd,5,0.23,early,2,1.0,False,1,1.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15563,unresolved,under1h,25,29,0,20,22,1.12,4,7.0,0.10344827586206896,21,2,29,0:cd,4,0.57,mixed,3,1.13,True,1,1.0,1,1.0,False,0,False,False,5,2,False,False,False,"('localization',)",2,1.5,2,3,0,0,0,0
pydata__xarray-6721,unresolved,under1h,27,32,3,22,22,1.0740740740740742,3,11.666666666666666,0.09375,19,5,35,14:cd,3,0.42,early,4,1.0,False,3,1.5,5,2.67,True,0,False,True,4,2,False,False,False,"('localization',)",2,2.0,1,2,0,0,0,0
django__django-14787,resolved,under15min,14,17,1,12,10,1.2142857142857142,4,4.0,0.23529411764705882,10,2,18,0:cd,5,0.28,early,3,1.0,False,2,1.5,2,1.5,True,0,False,False,2,1,False,False,False,"('localization',)",1,1.0,1,1,0,0,0,0
sympy__sympy-14531,unresolved,under1h,25,32,2,21,17,1.16,5,5.6,0.15625,12,2,34,0:cd,6,0.21,early,3,1.0,False,2,2.0,2,1.5,False,0,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-14725,unresolved,under1h,19,24,0,18,15,1.2105263157894737,5,4.6,0.16666666666666666,13,2,24,0:cd,5,0.36,middle,5,1.0,False,1,1.0,5,5.0,True,0,False,False,7,4,False,True,False,"('localization',)",2,1.5,2,3,0,0,0,0
django__django-12143,resolved,under1h,7,7,1,6,5,1.0,1,2.0,0.0,2,2,8,4:cd,2,0.38,early,1,1.0,False,2,2.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-24539,resolved,under15min,12,13,0,7,9,1.0833333333333333,2,4.5,0.15384615384615385,6,3,13,0:cd,3,0.21,early,1,1.0,False,1,1.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-14434,resolved,under1h,16,22,0,14,9,1.375,8,3.5,0.3181818181818182,6,1,22,0:cd,6,0.43,early,3,1.25,True,1,1.0,7,7.0,True,1,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
matplotlib__matplotlib-20676,unresolved,under15min,35,52,1,36,15,1.2285714285714286,9,5.555555555555555,0.17307692307692307,9,3,53,1:cd,9,0.26,early,5,1.0,False,2,1.25,4,2.5,True,0,False,False,15,5,False,True,False,N/A,4,2.5,4,10,0,0,0,0
sympy__sympy-19637,resolved,under15min,18,21,1,19,15,1.1111111111111112,3,2.6666666666666665,0.14285714285714285,4,2,22,2:grep,3,0.41,middle,5,1.29,True,2,1.25,4,2.5,True,0,False,True,3,1,False,False,False,"('localization',)",2,2.0,1,2,0,0,0,0
sympy__sympy-24443,unresolved,under1h,31,33,5,33,24,1.064516129032258,3,7.333333333333333,0.09090909090909091,13,4,38,8:python,3,0.24,early,5,1.14,True,2,2.0,4,2.5,True,0,False,True,17,4,False,False,False,"('localization',)",9,3.25,4,13,0,0,0,0
pylint-dev__pylint-7080,unresolved,under1h,26,26,0,19,25,1.0,1,24.0,0.038461538461538464,24,24,26,0:cd,2,0.44,early,2,1.0,False,1,1.0,7,7.0,False,0,False,False,4,3,False,False,False,"('localization',)",1,1.0,1,1,0,0,0,0
sympy__sympy-13852,unresolved,under4h,10,12,0,6,7,1.2,3,3.6666666666666665,0.16666666666666666,5,2,12,0:cd,4,0.46,early,3,1.0,False,0,0.0,0,0.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
matplotlib__matplotlib-23314,unresolved,under1h,18,25,0,12,7,1.3888888888888888,8,2.625,0.28,4,2,25,0:cd,9,0.27,early,4,1.0,False,1,1.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-9281,resolved,under15min,22,34,1,20,11,1.3636363636363635,9,3.2222222222222223,0.23529411764705882,6,1,35,0:think,8,0.2,early,5,1.0,False,2,2.0,1,1.0,False,1,False,False,4,4,True,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-13279,resolved,under1h,7,7,0,6,6,1.0,1,4.0,0.14285714285714285,4,4,7,0:cd,2,0.38,late,2,1.0,False,1,1.0,2,2.0,False,0,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
mwaskom__seaborn-3187,unresolved,under1h,28,37,3,28,18,1.1785714285714286,6,5.5,0.16216216216216217,12,2,40,0:cd,7,0.24,early,4,1.0,False,2,1.67,4,3.0,True,0,False,False,7,4,False,False,False,"('localization',)",1,1.0,3,3,0,0,0,0
django__django-10880,resolved,under15min,12,15,1,9,6,1.25,4,2.5,0.2,3,2,16,4:cd,5,0.19,early,1,1.0,False,2,2.0,1,1.0,False,0,False,True,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-14629,unresolved,under1h,12,12,1,8,11,1.0,1,8.0,0.08333333333333333,8,8,13,0:cd,2,0.31,early,2,1.0,False,2,2.0,1,1.0,True,0,False,False,2,1,False,False,False,"('localization',)",1,1.0,1,1,0,0,0,0
django__django-15104,resolved,under15min,8,8,0,6,5,1.0,1,3.0,0.125,3,3,8,3:cd,2,0.22,early,1,1.0,False,1,1.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-16819,resolved,under1h,18,25,4,17,8,1.3888888888888888,9,3.6666666666666665,0.28,6,2,29,0:cd,8,0.54,mixed,6,1.08,True,2,1.83,5,3.5,True,1,False,True,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-7440,resolved,under15min,26,32,2,21,16,1.2307692307692308,7,4.0,0.1875,8,2,34,0:cd,7,0.3,early,8,1.0,False,2,2.0,2,1.5,False,0,False,False,4,2,False,False,False,"('localization',)",2,2.0,1,2,0,0,0,0
django__django-15098,unresolved,under1h,55,79,4,46,32,1.2545454545454546,44,11.704545454545455,0.189873417721519,25,2,83,1:cd,7,0.15,early,4,1.0,False,3,1.5,6,3.33,True,2,False,True,8,5,True,False,False,"('localization',)",2,1.5,2,3,0,0,0,0
pydata__xarray-4356,resolved,under15min,10,11,0,6,8,1.1,2,5.0,0.18181818181818182,7,3,11,0:cd,3,0.42,early,1,1.0,False,1,1.0,2,2.0,True,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
pydata__xarray-4687,unresolved,under1h,36,37,4,36,33,1.0277777777777777,2,24.0,0.05405405405405406,26,22,41,0:cd,2,0.29,early,7,1.0,False,2,1.67,3,2.5,True,0,False,True,24,7,False,True,False,"('localization',)",4,2.83,6,16,0,0,1,0
scikit-learn__scikit-learn-26323,resolved,under1h,8,8,1,7,7,1.0,1,7.0,0.125,7,7,9,0:cd,2,0.56,middle,1,1.0,False,2,2.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-14248,unresolved,under4h,58,64,6,55,43,1.0862068965517242,9,16.77777777777778,0.078125,37,4,70,0:cd,4,0.31,early,10,1.0,False,3,1.75,6,4.0,True,0,False,True,29,7,False,False,True,"('localization',)",8,3.67,6,22,0,0,0,0
django__django-11066,resolved,under15min,4,3,0,4,3,0.75,0,0.0,0.0,0,0,3,0:think,1,0.5,middle,1,1.0,False,1,1.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
