instance,resolution,debug_difficulty,node_count,exec_edge_count,hier_edge_count,step_count,longest_path,avg_out_degree,loop_count,avg_loop_length,backedge_fraction,max_loop_length,min_loop_length,edge_count,most_freq_node,most_freq_node_freq,loc_focus_ratio,loc_dominant_zone,loc_num_clusters,loc_avg_node_freq,repeated_view,max_view_depth,avg_view_depth,max_view_span,avg_view_span,scroll_behavior,num_deep_zooms_without_edit,back_and_forth_switch,zoom_out,patch_total,patch_success,flip_flop,repeat_failed_edit,abandonment,fail_to_success_patterns,fail_streak_max,fail_streak_avg,fail_streak_count,fail_type_not found,fail_type_no change,fail_type_multiple occurrences,fail_type_unknown,fail_type_invalid code
django__django-11206,resolved,under1h,32,58,6,37,9,1.59375,26,3.5,0.3448275862068966,7,2,64,3:cd,20,0.24,early,9,1.0,False,3,2.5,3,1.67,False,1,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-8265,resolved,under1h,63,113,13,74,10,1.619047619047619,42,3.0,0.34513274336283184,6,2,126,3:cd,40,0.32,early,23,1.03,True,3,2.1,11,4.33,True,4,False,False,4,4,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-15599,unresolved,under1h,65,129,10,82,9,1.676923076923077,49,2.938775510204082,0.3875968992248062,6,2,139,2:cd,48,0.13,early,11,1.06,True,5,3.25,3,1.8,True,2,False,False,17,17,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-8721,resolved,under15min,42,68,17,49,10,1.5,28,4.0,0.3235294117647059,7,2,85,4:cd,20,0.52,mixed,18,1.09,True,6,4.36,7,3.17,True,6,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-11618,resolved,under1h,42,66,10,44,12,1.5476190476190477,26,3.1538461538461537,0.3333333333333333,7,2,76,3:cd,23,0.33,early,12,1.0,False,4,2.75,5,2.75,True,2,False,False,4,4,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-12858,resolved,under1h,93,155,20,100,14,1.6129032258064515,90,4.366666666666666,0.3548387096774194,9,2,175,4:cd,48,0.39,early,38,1.03,True,4,2.77,9,5.0,True,8,False,True,3,3,True,False,False,N/A,0,0.0,0,0,0,0,0,0
pytest-dev__pytest-10051,unresolved,under1h,71,121,16,81,16,1.5211267605633803,41,3.6341463414634148,0.32231404958677684,10,2,137,3:cd,37,0.39,early,30,1.07,True,4,2.8,5,4.25,True,2,False,True,6,6,True,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-11400,unresolved,under4h,62,104,27,68,11,1.596774193548387,39,3.051282051282051,0.3557692307692308,8,2,131,3:cd,37,0.5,mixed,31,1.06,True,6,3.5,7,3.0,True,4,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
pydata__xarray-3305,resolved,under1h,43,67,13,45,8,1.5116279069767442,23,2.9565217391304346,0.3283582089552239,6,2,80,4:cd,23,0.41,mixed,15,1.0,False,5,4.0,9,2.8,True,3,False,False,3,3,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-16938,unresolved,under1h,65,106,19,74,14,1.4923076923076923,41,4.121951219512195,0.29245283018867924,9,2,125,3:cd,28,0.36,early,22,1.03,True,4,2.71,9,5.0,True,7,False,True,6,6,False,False,False,N/A,0,0.0,0,0,0,0,0,0
matplotlib__matplotlib-20488,resolved,under1h,81,146,27,98,13,1.5308641975308641,50,3.68,0.3082191780821918,9,2,173,4:cd,48,0.29,early,22,1.02,True,3,2.29,17,7.67,True,6,False,False,14,13,True,False,False,N/A,1,1.0,1,0,0,1,0,0
scikit-learn__scikit-learn-25931,unresolved,under1h,90,133,15,100,30,1.3333333333333333,33,5.2727272727272725,0.22556390977443608,20,2,148,3:cd,24,0.36,early,16,1.07,True,4,2.29,8,5.0,True,3,False,False,10,10,True,False,False,N/A,0,0.0,0,0,0,0,0,0
matplotlib__matplotlib-25287,resolved,under15min,82,137,20,91,16,1.524390243902439,46,3.260869565217391,0.3357664233576642,8,2,157,3:cd,30,0.36,early,29,1.02,True,2,1.95,20,12.0,True,4,False,False,9,8,False,False,False,N/A,1,1.0,1,0,0,0,1,0
sphinx-doc__sphinx-10673,resolved,under1h,76,134,23,90,18,1.5526315789473684,45,3.3555555555555556,0.34328358208955223,13,2,157,3:cd,45,0.3,early,25,1.0,False,4,2.92,8,5.0,True,4,False,True,8,8,True,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-20590,resolved,under1h,38,67,5,41,8,1.7105263157894737,30,2.6666666666666665,0.3880597014925373,5,2,72,3:cd,27,0.24,early,10,1.0,False,3,2.25,4,2.0,False,3,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
matplotlib__matplotlib-26342,resolved,under1h,65,107,18,68,9,1.5846153846153845,39,2.7948717948717947,0.37383177570093457,6,1,125,3:cd,38,0.39,early,27,1.05,True,3,2.09,13,5.33,True,4,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-13496,resolved,under15min,55,89,12,54,11,1.509090909090909,31,3.4516129032258065,0.3146067415730337,7,2,101,3:cd,27,0.26,early,11,1.0,False,4,3.2,7,3.25,True,4,False,False,4,4,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-13786,resolved,under1h,71,134,23,81,11,1.6901408450704225,69,3.4782608695652173,0.373134328358209,7,2,157,3:cd,47,0.39,early,34,1.04,True,4,2.92,8,5.0,True,5,False,True,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-9461,unresolved,under4h,87,152,20,100,9,1.5747126436781609,51,2.9215686274509802,0.34210526315789475,6,2,172,4:cd,53,0.3,early,30,1.05,True,5,3.93,9,3.8,True,3,False,True,7,5,False,False,False,"('localization',)",1,1.0,2,0,0,1,1,0
astropy__astropy-13579,resolved,under4h,44,70,11,50,11,1.4772727272727273,22,3.227272727272727,0.3,6,2,81,3:cd,21,0.35,early,11,1.09,True,6,4.14,3,2.0,True,3,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-11728,unresolved,under1h,49,87,13,59,13,1.6122448979591837,71,5.267605633802817,0.3333333333333333,9,2,100,3:cd,19,0.34,early,20,1.03,True,4,3.2,5,3.0,True,4,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-16877,unresolved,under1h,51,92,13,54,10,1.5490196078431373,34,3.6176470588235294,0.33695652173913043,6,2,105,3:cd,28,0.3,early,15,1.0,False,5,3.78,6,2.8,True,4,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15863,resolved,under15min,27,43,7,30,11,1.5185185185185186,16,3.5,0.32558139534883723,9,2,50,3:cd,14,0.32,early,7,1.08,True,3,2.29,6,3.0,True,2,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-12713,resolved,under1h,85,132,20,89,17,1.4823529411764707,91,6.131868131868132,0.29545454545454547,12,2,152,3:cd,26,0.28,early,23,1.03,True,3,2.36,7,5.0,True,3,False,False,5,5,True,False,False,N/A,0,0.0,0,0,0,0,0,0
pydata__xarray-6599,unresolved,under1h,56,94,12,64,11,1.5892857142857142,44,3.8863636363636362,0.35106382978723405,9,2,106,3:cd,31,0.29,early,18,1.04,True,4,3.14,5,3.0,True,4,False,False,3,3,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-11451,resolved,under15min,48,77,8,52,8,1.5416666666666667,28,3.0714285714285716,0.33766233766233766,5,2,85,3:cd,26,0.37,early,19,1.0,False,4,2.8,4,2.25,True,3,False,True,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15278,resolved,under1h,78,136,13,88,16,1.6025641025641026,49,2.8979591836734695,0.3602941176470588,12,2,149,3:cd,49,0.29,early,27,1.03,True,4,2.33,11,3.75,True,6,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-13647,resolved,under1h,43,72,8,44,8,1.6511627906976745,29,2.5172413793103448,0.3888888888888889,5,2,80,3:cd,29,0.33,early,15,1.0,False,3,2.86,6,3.0,True,3,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
astropy__astropy-8707,unresolved,under1h,82,133,27,84,12,1.5975609756097562,53,2.943396226415094,0.3609022556390977,8,2,160,3:cd,48,0.33,early,20,1.05,True,4,3.13,16,4.8,True,3,False,True,4,4,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-23534,resolved,under15min,44,73,10,49,10,1.5681818181818181,29,3.3448275862068964,0.3424657534246575,7,2,83,3:cd,25,0.3,early,12,1.1,True,5,4.25,3,1.8,True,2,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-11578,resolved,under1h,45,73,12,48,8,1.5777777777777777,27,2.888888888888889,0.3424657534246575,5,2,85,3:cd,26,0.31,early,10,1.05,True,4,3.09,9,3.5,True,2,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15467,resolved,under15min,34,58,9,39,7,1.588235294117647,23,3.217391304347826,0.3620689655172414,5,2,67,3:cd,20,0.34,early,11,1.11,True,5,3.17,4,2.0,True,2,False,True,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-11740,resolved,under1h,63,102,16,64,9,1.6031746031746033,39,2.641025641025641,0.37254901960784315,6,2,118,4:cd,39,0.44,mixed,30,1.0,False,3,2.38,11,5.67,True,3,False,True,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-9367,resolved,under15min,33,58,10,38,8,1.606060606060606,23,2.9130434782608696,0.3620689655172414,5,2,68,3:cd,21,0.32,early,10,1.0,False,5,3.5,3,1.8,True,1,False,True,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-14089,resolved,under15min,27,46,4,30,10,1.5925925925925926,29,4.862068965517241,0.34782608695652173,8,2,50,3:cd,10,0.36,early,13,1.06,True,3,2.33,3,1.67,False,2,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-16032,resolved,under1h,80,133,21,87,17,1.55,74,5.662162162162162,0.3308270676691729,12,2,154,3:cd,33,0.38,mixed,33,1.02,True,4,2.92,9,4.75,True,3,False,False,5,5,False,False,False,N/A,0,0.0,0,0,0,0,0,0
astropy__astropy-14369,resolved,under4h,69,122,20,79,10,1.608695652173913,46,3.0869565217391304,0.36065573770491804,6,2,142,3:cd,44,0.3,early,21,1.03,True,5,2.93,8,4.2,True,9,False,False,7,7,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-13212,unresolved,under4h,67,88,20,71,49,1.2388059701492538,19,7.842105263157895,0.14772727272727273,29,2,108,36:cd,8,0.43,early,11,1.03,True,4,3.23,12,5.25,True,5,False,True,14,14,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-11299,resolved,under15min,45,70,16,47,14,1.488888888888889,27,4.037037037037037,0.2857142857142857,9,2,86,3:cd,16,0.48,middle,18,1.03,True,4,2.55,9,4.0,True,6,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-13372,resolved,under15min,37,58,11,38,8,1.5405405405405406,21,2.857142857142857,0.3448275862068966,6,2,69,3:cd,21,0.39,early,14,1.0,False,4,2.25,8,2.75,True,2,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15973,unresolved,under1h,76,122,28,83,18,1.5263157894736843,50,4.56,0.3360655737704918,13,2,150,3:cd,34,0.5,mixed,32,1.05,True,4,3.17,22,7.25,True,6,False,True,7,7,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-11477,unresolved,under1h,75,126,15,84,16,1.52,104,5.5576923076923075,0.3333333333333333,10,2,141,5:cd,24,0.39,early,24,1.09,True,5,2.91,8,3.6,True,5,False,True,5,5,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-11265,resolved,under1h,66,116,24,75,10,1.5909090909090908,42,3.0476190476190474,0.3620689655172414,7,2,140,3:cd,42,0.37,early,24,1.02,True,5,2.82,11,4.0,True,3,False,False,3,3,False,False,False,N/A,0,0.0,0,0,0,0,0,0
matplotlib__matplotlib-25332,unresolved,under15min,89,141,19,92,21,1.4943820224719102,45,2.911111111111111,0.3191489361702128,7,2,160,3:cd,28,0.35,early,28,1.0,False,3,2.0,14,6.67,True,3,False,False,7,7,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-9288,resolved,under1h,66,108,16,73,14,1.5454545454545454,42,3.738095238095238,0.3425925925925926,10,2,124,3:cd,36,0.25,early,11,1.04,True,6,4.1,9,2.83,True,2,False,False,11,11,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-16116,resolved,under15min,49,79,15,53,18,1.510204081632653,88,9.136363636363637,0.3291139240506329,14,2,94,3:cd,10,0.45,mixed,19,1.12,True,6,4.78,5,3.0,True,4,False,True,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
pytest-dev__pytest-5631,resolved,under1h,59,107,7,66,11,1.6779661016949152,46,2.9130434782608696,0.3925233644859813,5,2,114,3:cd,39,0.31,early,23,1.13,True,4,2.38,4,2.75,True,2,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
pydata__xarray-4075,resolved,under15min,37,59,9,41,11,1.5135135135135136,22,3.409090909090909,0.3220338983050847,7,2,68,4:cd,19,0.35,early,10,1.05,True,5,3.83,4,2.0,True,3,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15380,resolved,under15min,54,85,18,56,13,1.537037037037037,38,4.2368421052631575,0.32941176470588235,10,2,103,3:cd,19,0.41,early,19,1.0,False,5,3.73,8,3.4,True,3,False,True,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-16899,resolved,under15min,44,70,9,47,16,1.5454545454545454,27,3.074074074074074,0.32857142857142857,13,2,79,3:cd,24,0.25,early,6,1.0,False,5,3.5,3,1.4,True,2,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-18199,unresolved,under4h,36,61,8,41,8,1.6388888888888888,36,3.4722222222222223,0.36065573770491804,5,2,69,3:cd,21,0.37,early,15,1.0,False,4,2.67,4,2.25,True,3,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-19346,resolved,under1h,74,139,17,83,9,1.662162162162162,53,2.8679245283018866,0.37410071942446044,6,2,156,3:cd,52,0.19,early,15,1.04,True,4,2.4,6,3.25,True,3,False,False,3,3,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-13757,resolved,under1h,67,98,13,70,30,1.3880597014925373,33,4.757575757575758,0.25510204081632654,22,2,111,3:cd,21,0.35,early,11,1.03,True,3,2.5,9,5.0,True,3,False,False,7,7,True,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-14976,resolved,under1h,47,79,9,50,7,1.6170212765957446,30,2.6666666666666665,0.3670886075949367,5,2,88,3:cd,30,0.34,early,17,1.04,True,3,2.12,8,3.33,True,5,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-11433,unresolved,under15min,71,129,20,86,12,1.6056338028169015,46,3.1739130434782608,0.34108527131782945,8,2,149,5:cd,44,0.34,early,28,1.07,True,5,3.5,9,3.6,True,5,False,False,11,10,False,False,False,N/A,1,1.0,1,0,0,0,1,0
scikit-learn__scikit-learn-10844,resolved,under1h,33,55,8,37,8,1.5454545454545454,21,3.2857142857142856,0.3090909090909091,5,2,63,3:cd,18,0.45,middle,13,1.09,True,3,2.33,6,3.0,True,2,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-17630,unresolved,under4h,46,77,8,50,9,1.5869565217391304,28,2.8214285714285716,0.35064935064935066,6,2,85,3:cd,28,0.35,early,16,1.04,True,4,2.8,4,2.25,True,3,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-14170,unresolved,under1h,40,66,10,43,7,1.525,22,2.909090909090909,0.3333333333333333,5,2,76,3:cd,23,0.42,mixed,17,1.04,True,4,3.0,5,2.75,True,3,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-13569,resolved,under1h,77,127,16,93,33,1.4155844155844155,49,6.408163265306122,0.2677165354330709,25,2,143,7:cd,20,0.29,early,11,1.06,True,3,2.25,6,4.33,True,5,False,False,5,5,True,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-11087,unresolved,under1h,56,91,18,62,13,1.5535714285714286,38,3.6315789473684212,0.32967032967032966,10,2,109,3:cd,30,0.48,middle,24,1.05,True,4,3.08,9,4.75,True,5,False,True,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-16597,unresolved,under4h,94,155,30,100,12,1.5851063829787233,60,3.1166666666666667,0.3548387096774194,9,2,185,3:cd,56,0.43,mixed,43,1.0,False,5,3.3,15,5.6,True,7,False,False,8,8,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-7910,resolved,under15min,76,134,28,87,8,1.5921052631578947,48,3.0416666666666665,0.3358208955223881,5,2,162,3:cd,46,0.29,early,25,1.0,False,5,3.0,7,3.0,True,2,False,False,11,10,False,False,False,N/A,1,1.0,1,0,0,0,1,0
django__django-13590,resolved,under1h,48,82,9,51,7,1.6458333333333333,32,2.5625,0.36585365853658536,5,2,91,3:cd,32,0.39,middle,22,1.07,True,4,2.8,4,2.25,True,3,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-16662,resolved,under1h,62,103,16,68,12,1.564516129032258,58,4.586206896551724,0.3300970873786408,9,2,119,3:cd,22,0.4,early,25,1.05,True,4,2.88,7,3.75,True,2,False,True,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-14894,resolved,under1h,39,63,12,42,9,1.564102564102564,25,3.08,0.3492063492063492,6,2,75,3:cd,22,0.41,early,15,1.0,False,5,3.8,5,2.2,True,2,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-16527,resolved,under1h,89,165,10,100,9,1.651685393258427,60,2.716666666666667,0.3878787878787879,6,2,175,3:cd,64,0.25,early,34,1.0,False,4,2.75,3,1.75,False,2,False,False,3,3,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-9229,unresolved,under4h,86,152,25,100,18,1.6395348837209303,70,3.9571428571428573,0.3684210526315789,13,2,177,2:cd,53,0.54,mixed,46,1.15,True,4,2.68,15,6.75,True,6,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15128,resolved,under4h,79,136,19,91,16,1.5822784810126582,50,3.32,0.34558823529411764,12,2,155,3:cd,46,0.41,early,31,1.08,True,4,3.44,13,5.5,True,3,False,True,3,3,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-14631,resolved,under4h,54,91,15,60,12,1.6111111111111112,40,3.2,0.3516483516483517,8,2,106,3:cd,32,0.37,early,21,1.0,False,6,4.57,4,2.33,True,1,False,False,4,4,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-9258,resolved,under15min,89,144,23,94,9,1.5730337078651686,53,2.9245283018867925,0.3541666666666667,6,2,167,3:cd,51,0.37,early,30,1.02,True,4,2.83,11,6.0,True,5,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-23413,unresolved,under1h,63,135,13,88,11,1.6666666666666667,58,3.5172413793103448,0.37037037037037035,8,2,148,3:cd,48,0.15,early,15,1.05,True,4,2.75,4,2.0,True,3,False,False,14,13,True,False,False,N/A,1,1.0,1,0,0,0,1,0
django__django-13551,resolved,under15min,56,101,10,65,12,1.6607142857142858,87,4.7011494252873565,0.3564356435643564,9,2,111,3:cd,20,0.3,early,19,1.07,True,3,2.38,5,3.67,False,7,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-13121,resolved,under1h,72,128,12,77,7,1.7083333333333333,54,2.5925925925925926,0.40625,5,2,140,3:cd,52,0.36,early,37,1.02,True,4,2.67,6,3.25,True,5,False,True,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
psf__requests-1766,resolved,under15min,30,50,6,33,8,1.6,21,3.0476190476190474,0.34,6,2,56,4:cd,18,0.33,early,12,1.0,False,5,4.33,2,1.4,True,1,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-17087,resolved,under15min,82,147,13,100,15,1.5853658536585367,100,5.21,0.32653061224489793,9,2,160,3:cd,25,0.21,early,20,1.07,True,4,2.25,8,3.0,True,4,False,False,9,9,True,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-10323,resolved,under15min,60,99,16,67,17,1.5333333333333334,63,5.174603174603175,0.3333333333333333,10,2,115,3:cd,23,0.28,early,18,1.0,False,4,2.75,5,3.25,True,4,False,True,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
matplotlib__matplotlib-24149,resolved,under15min,53,92,10,60,12,1.5471698113207548,31,3.032258064516129,0.358695652173913,8,2,102,3:cd,33,0.28,early,16,1.04,True,3,2.2,8,4.33,True,4,False,False,5,5,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-10554,unresolved,under4h,91,147,33,100,12,1.5164835164835164,62,4.064516129032258,0.3129251700680272,7,2,180,3:cd,38,0.47,mixed,36,1.03,True,5,3.43,17,6.4,True,4,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-15809,resolved,under15min,65,98,15,68,22,1.4923076923076923,47,5.872340425531915,0.3163265306122449,15,2,113,3:cd,20,0.36,early,23,1.03,True,3,2.2,9,5.0,True,3,False,True,3,3,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-12273,resolved,under1h,76,151,18,100,13,1.6710526315789473,70,3.9,0.33112582781456956,7,2,169,4:cd,28,0.28,early,26,1.08,True,4,2.88,7,4.0,True,3,False,True,6,6,False,False,False,N/A,0,0.0,0,0,0,0,0,0
astropy__astropy-7671,resolved,under1h,40,68,8,43,9,1.65,29,2.8620689655172415,0.36764705882352944,6,2,76,3:cd,26,0.3,early,15,1.0,False,4,2.67,3,1.75,False,2,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-10973,resolved,under1h,42,64,9,48,25,1.4047619047619047,42,7.738095238095238,0.25,18,2,73,9:cd,7,0.37,early,10,1.14,True,3,2.86,7,3.67,False,5,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-9698,resolved,under15min,49,80,13,53,11,1.5510204081632653,30,3.1666666666666665,0.3375,7,2,93,3:cd,28,0.46,mixed,21,1.06,True,3,2.64,7,4.67,True,2,False,True,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-12708,resolved,under4h,53,88,10,56,9,1.6226415094339623,35,2.857142857142857,0.375,6,2,98,3:cd,33,0.37,early,22,1.03,True,3,2.33,8,4.0,True,2,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-8621,unresolved,under15min,83,150,16,97,25,1.5421686746987953,88,6.443181818181818,0.32666666666666666,18,2,166,18:cd,24,0.23,early,26,1.03,True,4,2.38,6,3.5,True,5,False,False,16,14,True,False,False,N/A,1,1.0,2,1,0,0,1,0
django__django-11555,resolved,under15min,76,128,21,83,14,1.5263157894736843,43,3.302325581395349,0.3125,10,2,149,3:cd,35,0.39,early,27,1.11,True,3,2.5,14,8.33,True,5,False,False,3,3,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-13363,resolved,under15min,87,144,27,100,16,1.471264367816092,43,3.511627906976744,0.2986111111111111,10,2,171,3:cd,43,0.38,early,30,1.04,True,6,3.36,6,3.67,True,2,False,True,13,13,True,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-12754,resolved,under1h,82,148,25,100,10,1.5731707317073171,50,3.24,0.3310810810810811,7,2,173,3:cd,49,0.36,early,30,1.02,True,3,2.05,20,7.67,True,3,False,False,11,10,False,False,False,"('localization',)",1,1.0,1,1,0,0,0,0
django__django-16801,resolved,under15min,42,70,11,48,11,1.5476190476190477,29,3.8275862068965516,0.3142857142857143,7,2,81,3:cd,17,0.48,mixed,19,1.13,True,4,3.14,6,3.0,True,4,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15563,unresolved,under1h,70,111,28,75,12,1.5285714285714285,42,3.5476190476190474,0.32432432432432434,7,2,139,3:cd,31,0.47,mixed,31,1.04,True,4,2.86,10,5.75,True,6,False,False,6,6,False,False,False,N/A,0,0.0,0,0,0,0,0,0
pydata__xarray-6721,resolved,under1h,75,135,17,84,9,1.6533333333333333,52,2.8076923076923075,0.37777777777777777,7,2,152,4:cd,52,0.33,early,27,1.02,True,5,4.0,11,3.4,True,4,False,False,3,3,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-14787,resolved,under15min,37,55,8,37,9,1.4594594594594594,27,4.407407407407407,0.32727272727272727,6,2,63,3:cd,10,0.27,early,7,1.0,False,5,4.0,3,1.8,True,2,False,True,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-14531,resolved,under1h,76,146,24,89,12,1.6578947368421053,53,2.8867924528301887,0.3904109589041096,9,2,170,3:cd,57,0.27,early,24,1.0,False,3,2.29,11,5.33,True,3,False,False,6,6,True,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-14725,unresolved,under1h,70,100,29,73,19,1.4,43,5.255813953488372,0.26,12,2,129,3:cd,19,0.44,mixed,21,1.0,False,5,3.56,13,5.4,True,4,False,False,8,8,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-12143,resolved,under1h,48,80,14,50,9,1.6458333333333333,46,3.8260869565217392,0.35,6,2,94,3:cd,22,0.4,mixed,21,1.03,True,4,2.57,6,3.0,True,4,False,True,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-24539,resolved,under15min,32,52,6,34,7,1.59375,22,3.0,0.36538461538461536,5,2,58,3:cd,19,0.36,early,11,1.0,False,2,2.0,6,3.5,True,3,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-14434,unresolved,under1h,37,55,12,37,12,1.4594594594594594,19,3.5789473684210527,0.2909090909090909,9,2,67,3:cd,13,0.48,middle,14,1.0,False,4,2.3,9,3.25,True,5,False,True,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
matplotlib__matplotlib-20676,unresolved,under15min,83,130,17,90,20,1.4578313253012047,40,3.65,0.2923076923076923,11,2,147,3:cd,22,0.32,early,25,1.0,False,3,1.88,12,7.0,True,2,False,False,14,14,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-19637,resolved,under15min,36,62,9,41,9,1.6666666666666667,37,3.5135135135135136,0.3709677419354839,6,2,71,3:cd,22,0.3,early,13,1.0,False,4,2.6,5,2.25,True,2,False,True,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-24443,resolved,under1h,38,65,11,41,8,1.605263157894737,24,2.5833333333333335,0.36923076923076925,6,2,76,2:cd,25,0.39,early,16,1.0,False,6,4.0,3,1.67,True,2,False,True,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
pylint-dev__pylint-7080,unresolved,under1h,55,118,14,72,9,1.6545454545454545,37,2.675675675675676,0.3983050847457627,6,2,132,2:cd,47,0.31,early,25,1.06,True,4,2.5,7,3.25,True,3,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
